Team,G,Pld,W,D,L,Pts,GF,GA,GD,Golden Ball,Golden Boot,Golden Glove,Prize,Year,Refree,Host,Runner_up,Attendance
Uruguay,3,4,4,0,0,15,3,12,8,,,,,1930,John Langenus,Uruguay,Argentina,68346
