Team,G,Pld,W,D,L,Pts,GF,GA,GD,Golden Ball,Golden Boot,Golden Glove,Prize,Year,Refree,Host,Runner_up,Attendance
West Germany,D,7,5,2,0,15,5,10,12,Salvatore Schillaci,Salvatore Schillaci,,,1990,Edgardo Codesal,Italy,Argentina,73603
