Team,G,Pld,W,D,L,Pts,GF,GA,GD,Golden Ball,Golden Boot,Golden Glove,Prize,Year,Refree,Host,Runner_up,Attendance
Brazil,C,7,7,0,0,18,4,14,21,Oliver Kahn,Ronaldo,Oliver Kahn,,2002,Pierluigi Collina,South Korea/Japan,Germany,69029
